phage,phy,scorephy
NC_018452.1,Bacillota,0
NC_018452.1,Bacteroidota,0
NC_018452.1,Rhodothermota,0
NC_018452.1,Pseudomonadota,1
NC_018452.1,Bdellovibrionota,0
NC_018452.1,Deinococcota,0
NC_018452.1,Chlamydiota,0
NC_018452.1,Actinomycetota,0
NC_018452.1,Campylobacterota,0
NC_041853.1,Mycoplasmatota,0
NC_041853.1,Spirochaetota,0
NC_041853.1,Cyanobacteriota,0
NC_041853.1,Bacillota,0
NC_041853.1,Bacteroidota,0
NC_041853.1,Rhodothermota,0
NC_041853.1,Pseudomonadota,0
NC_041853.1,Bdellovibrionota,0
NC_041853.1,Deinococcota,0
NC_041853.1,Chlamydiota,0
NC_041853.1,Actinomycetota,1
NC_041853.1,Campylobacterota,0
NC_019726.1,Mycoplasmatota,0
NC_019726.1,Spirochaetota,0
NC_019726.1,Cyanobacteriota,0
NC_019726.1,Bacillota,1
NC_019726.1,Bacteroidota,0
NC_019726.1,Rhodothermota,0
NC_019726.1,Pseudomonadota,0
NC_019726.1,Bdellovibrionota,0
NC_019726.1,Deinococcota,0
NC_019726.1,Chlamydiota,0
NC_019726.1,Actinomycetota,0
NC_019726.1,Campylobacterota,0
NC_041997.1,Mycoplasmatota,0
NC_041997.1,Spirochaetota,0
NC_041997.1,Cyanobacteriota,0
NC_041997.1,Bacillota,0
NC_041997.1,Bacteroidota,0
NC_041997.1,Rhodothermota,0
NC_041997.1,Pseudomonadota,1
NC_041997.1,Bdellovibrionota,0
NC_041997.1,Deinococcota,0
NC_041997.1,Chlamydiota,0
NC_041997.1,Actinomycetota,0
NC_041997.1,Campylobacterota,0
NC_047856.1,Mycoplasmatota,0
NC_047856.1,Spirochaetota,0
NC_047856.1,Cyanobacteriota,0
NC_047856.1,Bacillota,0
NC_047856.1,Bacteroidota,0
NC_047856.1,Rhodothermota,0
NC_047856.1,Pseudomonadota,1
NC_047856.1,Bdellovibrionota,0
NC_047856.1,Deinococcota,0
NC_047856.1,Chlamydiota,0
NC_047856.1,Actinomycetota,0
NC_047856.1,Campylobacterota,0
NC_000929.1,Mycoplasmatota,0
NC_000929.1,Spirochaetota,0
NC_000929.1,Cyanobacteriota,0
NC_000929.1,Bacillota,0
NC_000929.1,Bacteroidota,0
NC_000929.1,Rhodothermota,0
NC_000929.1,Pseudomonadota,1
NC_000929.1,Bdellovibrionota,0
NC_000929.1,Deinococcota,0
NC_000929.1,Chlamydiota,0
NC_000929.1,Actinomycetota,0
NC_000929.1,Campylobacterota,0
NC_019932.1,Mycoplasmatota,0
NC_019932.1,Spirochaetota,0
NC_019932.1,Cyanobacteriota,0
NC_019932.1,Bacillota,0
NC_019932.1,Bacteroidota,0
NC_019932.1,Rhodothermota,0
NC_019932.1,Pseudomonadota,1
NC_019932.1,Bdellovibrionota,0
NC_019932.1,Deinococcota,0
NC_019932.1,Chlamydiota,0
NC_019932.1,Actinomycetota,0
NC_019932.1,Campylobacterota,0
NC_024122.1,Mycoplasmatota,0
NC_024122.1,Spirochaetota,0
NC_024122.1,Cyanobacteriota,0
NC_024122.1,Bacillota,0
NC_024122.1,Bacteroidota,0
NC_024122.1,Rhodothermota,0
NC_024122.1,Pseudomonadota,1
NC_024122.1,Bdellovibrionota,0
NC_024122.1,Deinococcota,0
NC_024122.1,Chlamydiota,0
NC_024122.1,Actinomycetota,0
NC_024122.1,Campylobacterota,0
NC_006548.1,Mycoplasmatota,0
NC_006548.1,Spirochaetota,0
NC_006548.1,Cyanobacteriota,0
NC_006548.1,Bacillota,0
NC_006548.1,Bacteroidota,0
NC_006548.1,Rhodothermota,0
NC_006548.1,Pseudomonadota,1
NC_006548.1,Bdellovibrionota,0
NC_006548.1,Deinococcota,0
NC_006548.1,Chlamydiota,0
NC_006548.1,Actinomycetota,0
NC_006548.1,Campylobacterota,0
NC_048064.1,Mycoplasmatota,0
NC_048064.1,Spirochaetota,0
NC_048064.1,Cyanobacteriota,0
NC_048064.1,Bacillota,0
NC_048064.1,Bacteroidota,0
NC_048064.1,Rhodothermota,0
NC_048064.1,Pseudomonadota,1
NC_048064.1,Bdellovibrionota,0
NC_048064.1,Deinococcota,0
NC_048064.1,Chlamydiota,0
NC_048064.1,Actinomycetota,0
NC_048064.1,Campylobacterota,0
NC_041870.1,Mycoplasmatota,0
NC_041870.1,Spirochaetota,0
NC_041870.1,Cyanobacteriota,0
NC_041870.1,Bacillota,0
NC_041870.1,Bacteroidota,0
NC_041870.1,Rhodothermota,0
NC_041870.1,Pseudomonadota,1
NC_041870.1,Bdellovibrionota,0
NC_041870.1,Deinococcota,0
NC_041870.1,Chlamydiota,0
NC_041870.1,Actinomycetota,0
NC_041870.1,Campylobacterota,0
NC_041940.1,Mycoplasmatota,0
NC_041940.1,Spirochaetota,0
NC_041940.1,Cyanobacteriota,0
NC_041940.1,Bacillota,0
NC_041940.1,Bacteroidota,0
NC_041940.1,Rhodothermota,0
NC_041940.1,Pseudomonadota,0
NC_041940.1,Bdellovibrionota,0
NC_041940.1,Deinococcota,0
NC_041940.1,Chlamydiota,0
NC_041940.1,Actinomycetota,1
NC_041940.1,Campylobacterota,0
NC_052654.1,Mycoplasmatota,0
NC_052654.1,Spirochaetota,0
NC_052654.1,Cyanobacteriota,0
NC_052654.1,Bacillota,0
NC_052654.1,Bacteroidota,0
NC_052654.1,Rhodothermota,0
NC_052654.1,Pseudomonadota,1
NC_052654.1,Bdellovibrionota,0
NC_052654.1,Deinococcota,0
NC_052654.1,Chlamydiota,0
NC_052654.1,Actinomycetota,0
NC_052654.1,Campylobacterota,0
NC_054961.1,Mycoplasmatota,0
NC_054961.1,Spirochaetota,0
NC_054961.1,Cyanobacteriota,0
NC_054961.1,Bacillota,0
NC_054961.1,Bacteroidota,0
NC_054961.1,Rhodothermota,0
NC_054961.1,Pseudomonadota,1
NC_054961.1,Bdellovibrionota,0
NC_054961.1,Deinococcota,0
NC_054961.1,Chlamydiota,0
NC_054961.1,Actinomycetota,0
NC_054961.1,Campylobacterota,0
NC_002666.1,Mycoplasmatota,0
NC_002666.1,Spirochaetota,0
NC_002666.1,Cyanobacteriota,0
NC_002666.1,Bacillota,1
NC_002666.1,Bacteroidota,0
NC_002666.1,Rhodothermota,0
NC_002666.1,Pseudomonadota,0
NC_002666.1,Bdellovibrionota,0
NC_002666.1,Deinococcota,0
NC_002666.1,Chlamydiota,0
NC_002666.1,Actinomycetota,0
NC_002666.1,Campylobacterota,0
NC_051683.1,Mycoplasmatota,0
NC_051683.1,Spirochaetota,0
NC_051683.1,Cyanobacteriota,0
NC_051683.1,Bacillota,0
NC_051683.1,Bacteroidota,0
NC_051683.1,Rhodothermota,0
NC_051683.1,Pseudomonadota,0
NC_051683.1,Bdellovibrionota,0
NC_051683.1,Deinococcota,0
NC_051683.1,Chlamydiota,0
NC_051683.1,Actinomycetota,1
NC_051683.1,Campylobacterota,0
NC_051737.1,Mycoplasmatota,0
NC_051737.1,Spirochaetota,0
NC_051737.1,Cyanobacteriota,0
NC_051737.1,Bacillota,0
NC_051737.1,Bacteroidota,0
NC_051737.1,Rhodothermota,0
NC_051737.1,Pseudomonadota,0
NC_051737.1,Bdellovibrionota,0
NC_051737.1,Deinococcota,0
NC_051737.1,Chlamydiota,0
NC_051737.1,Actinomycetota,1
NC_051737.1,Campylobacterota,0
NC_041965.1,Mycoplasmatota,0
NC_041965.1,Spirochaetota,0
NC_041965.1,Cyanobacteriota,0
NC_041965.1,Bacillota,0
NC_041965.1,Bacteroidota,0
NC_041965.1,Rhodothermota,0
NC_041965.1,Pseudomonadota,0
NC_041965.1,Bdellovibrionota,0
NC_041965.1,Deinococcota,0
NC_041965.1,Chlamydiota,0
NC_041965.1,Actinomycetota,1
NC_041965.1,Campylobacterota,0
NC_048654.1,Mycoplasmatota,0
NC_048654.1,Spirochaetota,0
NC_048654.1,Cyanobacteriota,0
NC_048654.1,Bacillota,0
NC_048654.1,Bacteroidota,0
NC_048654.1,Rhodothermota,0
NC_048654.1,Pseudomonadota,1
NC_048654.1,Bdellovibrionota,0
NC_048654.1,Deinococcota,0
NC_048654.1,Chlamydiota,0
NC_048654.1,Actinomycetota,0
NC_048654.1,Campylobacterota,0
NC_049373.1,Mycoplasmatota,0
NC_049373.1,Spirochaetota,0
NC_049373.1,Cyanobacteriota,0
NC_049373.1,Bacillota,1
NC_049373.1,Bacteroidota,0
NC_049373.1,Rhodothermota,0
NC_049373.1,Pseudomonadota,0
NC_049373.1,Bdellovibrionota,0
NC_049373.1,Deinococcota,0
NC_049373.1,Chlamydiota,0
NC_049373.1,Actinomycetota,0
NC_049373.1,Campylobacterota,0
NC_042326.1,Mycoplasmatota,0
NC_042326.1,Spirochaetota,0
NC_042326.1,Cyanobacteriota,0
NC_042326.1,Bacillota,0
NC_042326.1,Bacteroidota,0
NC_042326.1,Rhodothermota,0
NC_042326.1,Pseudomonadota,0
NC_042326.1,Bdellovibrionota,0
NC_042326.1,Deinococcota,0
NC_042326.1,Chlamydiota,0
NC_042326.1,Actinomycetota,1
NC_042326.1,Campylobacterota,0
NC_028987.2,Mycoplasmatota,0
NC_028987.2,Spirochaetota,0
NC_028987.2,Cyanobacteriota,0
NC_028987.2,Bacillota,0
NC_028987.2,Bacteroidota,0
NC_028987.2,Rhodothermota,0
NC_028987.2,Pseudomonadota,1
NC_028987.2,Bdellovibrionota,0
NC_028987.2,Deinococcota,0
NC_028987.2,Chlamydiota,0
NC_028987.2,Actinomycetota,0
NC_028987.2,Campylobacterota,0
NC_055018.1,Mycoplasmatota,0
NC_055018.1,Spirochaetota,0
NC_055018.1,Cyanobacteriota,0
NC_055018.1,Bacillota,1
NC_055018.1,Bacteroidota,0
NC_055018.1,Rhodothermota,0
NC_055018.1,Pseudomonadota,0
NC_055018.1,Bdellovibrionota,0
NC_055018.1,Deinococcota,0
NC_055018.1,Chlamydiota,0
NC_055018.1,Actinomycetota,0
NC_055018.1,Campylobacterota,0
NC_054454.1,Mycoplasmatota,0
NC_054454.1,Spirochaetota,0
NC_054454.1,Cyanobacteriota,0
NC_054454.1,Bacillota,0
NC_054454.1,Bacteroidota,0
NC_054454.1,Rhodothermota,0
NC_054454.1,Pseudomonadota,0
NC_054454.1,Bdellovibrionota,0
NC_054454.1,Deinococcota,0
NC_054454.1,Chlamydiota,0
NC_054454.1,Actinomycetota,1
NC_054454.1,Campylobacterota,0
NC_052994.1,Mycoplasmatota,0
NC_052994.1,Spirochaetota,0
NC_052994.1,Cyanobacteriota,0
NC_052994.1,Bacillota,0
NC_052994.1,Bacteroidota,0
NC_052994.1,Rhodothermota,0
NC_052994.1,Pseudomonadota,1
NC_052994.1,Bdellovibrionota,0
NC_052994.1,Deinococcota,0
NC_052994.1,Chlamydiota,0
NC_052994.1,Actinomycetota,0
NC_052994.1,Campylobacterota,0
NC_004333.2,Mycoplasmatota,0
NC_004333.2,Spirochaetota,0
NC_004333.2,Cyanobacteriota,0
NC_004333.2,Bacillota,0
NC_004333.2,Bacteroidota,0
NC_004333.2,Rhodothermota,0
NC_004333.2,Pseudomonadota,1
NC_004333.2,Bdellovibrionota,0
NC_004333.2,Deinococcota,0
NC_004333.2,Chlamydiota,0
NC_004333.2,Actinomycetota,0
NC_004333.2,Campylobacterota,0
NC_023708.1,Mycoplasmatota,0
NC_023708.1,Spirochaetota,0
NC_023708.1,Cyanobacteriota,0
NC_023708.1,Bacillota,0
NC_023708.1,Bacteroidota,0
NC_023708.1,Rhodothermota,0
NC_023708.1,Pseudomonadota,0
NC_023708.1,Bdellovibrionota,0
NC_023708.1,Deinococcota,0
NC_023708.1,Chlamydiota,0
NC_023708.1,Actinomycetota,1
NC_023708.1,Campylobacterota,0
NC_023554.1,Mycoplasmatota,0
NC_023554.1,Spirochaetota,0
NC_023554.1,Cyanobacteriota,0
NC_023554.1,Bacillota,0
NC_023554.1,Bacteroidota,0
NC_023554.1,Rhodothermota,0
NC_023554.1,Pseudomonadota,0
NC_023554.1,Bdellovibrionota,0
NC_023554.1,Deinococcota,0
NC_023554.1,Chlamydiota,0
NC_023554.1,Actinomycetota,1
NC_023554.1,Campylobacterota,0
NC_031029.1,Mycoplasmatota,0
NC_031029.1,Spirochaetota,0
NC_031029.1,Cyanobacteriota,0
NC_031029.1,Bacillota,0
NC_031029.1,Bacteroidota,0
NC_031029.1,Rhodothermota,0
NC_031029.1,Pseudomonadota,0
NC_031029.1,Bdellovibrionota,0
NC_031029.1,Deinococcota,0
NC_031029.1,Chlamydiota,0
NC_031029.1,Actinomycetota,1
NC_031029.1,Campylobacterota,0
NC_053239.1,Mycoplasmatota,0
NC_053239.1,Spirochaetota,0
NC_053239.1,Cyanobacteriota,0
NC_053239.1,Bacillota,0
NC_053239.1,Bacteroidota,0
NC_053239.1,Rhodothermota,0
NC_053239.1,Pseudomonadota,0
NC_053239.1,Bdellovibrionota,0
NC_053239.1,Deinococcota,0
NC_053239.1,Chlamydiota,0
NC_053239.1,Actinomycetota,1
NC_053239.1,Campylobacterota,0
NC_022065.1,Mycoplasmatota,0
NC_022065.1,Spirochaetota,0
NC_022065.1,Cyanobacteriota,0
NC_022065.1,Bacillota,0
NC_022065.1,Bacteroidota,0
NC_022065.1,Rhodothermota,0
NC_022065.1,Pseudomonadota,0
NC_022065.1,Bdellovibrionota,0
NC_022065.1,Deinococcota,0
NC_022065.1,Chlamydiota,0
NC_022065.1,Actinomycetota,1
NC_022065.1,Campylobacterota,0
NC_049441.1,Mycoplasmatota,0
NC_049441.1,Spirochaetota,0
NC_049441.1,Cyanobacteriota,0
NC_049441.1,Bacillota,0
NC_049441.1,Bacteroidota,0
NC_049441.1,Rhodothermota,0
NC_049441.1,Pseudomonadota,1
NC_049441.1,Bdellovibrionota,0
NC_049441.1,Deinococcota,0
NC_049441.1,Chlamydiota,0
NC_049441.1,Actinomycetota,0
NC_049441.1,Campylobacterota,0
NC_049505.1,Mycoplasmatota,0
NC_049505.1,Spirochaetota,0
NC_049505.1,Cyanobacteriota,0
NC_049505.1,Bacillota,0
NC_049505.1,Bacteroidota,0
NC_049505.1,Rhodothermota,0
NC_049505.1,Pseudomonadota,1
NC_049505.1,Bdellovibrionota,0
NC_049505.1,Deinococcota,0
NC_049505.1,Chlamydiota,0
NC_049505.1,Actinomycetota,0
NC_049505.1,Campylobacterota,0
NC_023692.1,Mycoplasmatota,0
NC_023692.1,Spirochaetota,0
NC_023692.1,Cyanobacteriota,0
NC_023692.1,Bacillota,0
NC_023692.1,Bacteroidota,0
NC_023692.1,Rhodothermota,0
NC_023692.1,Pseudomonadota,0
NC_023692.1,Bdellovibrionota,0
NC_023692.1,Deinococcota,0
NC_023692.1,Chlamydiota,0
NC_023692.1,Actinomycetota,1
NC_023692.1,Campylobacterota,0
NC_028686.1,Mycoplasmatota,0
NC_028686.1,Spirochaetota,0
NC_028686.1,Cyanobacteriota,0
NC_028686.1,Bacillota,0
NC_028686.1,Bacteroidota,0
NC_028686.1,Rhodothermota,0
NC_028686.1,Pseudomonadota,1
NC_028686.1,Bdellovibrionota,0
NC_028686.1,Deinococcota,0
NC_028686.1,Chlamydiota,0
NC_028686.1,Actinomycetota,0
NC_028686.1,Campylobacterota,0
NC_018854.1,Mycoplasmatota,0
NC_018854.1,Spirochaetota,0
NC_018854.1,Cyanobacteriota,0
NC_018854.1,Bacillota,0
NC_018854.1,Bacteroidota,0
NC_018854.1,Rhodothermota,0
NC_018854.1,Pseudomonadota,1
NC_018854.1,Bdellovibrionota,0
NC_018854.1,Deinococcota,0
NC_018854.1,Chlamydiota,0
NC_018854.1,Actinomycetota,0
NC_018854.1,Campylobacterota,0
NC_021853.1,Mycoplasmatota,0
NC_021853.1,Spirochaetota,0
NC_021853.1,Cyanobacteriota,0
NC_021853.1,Bacillota,1
NC_021853.1,Bacteroidota,0
NC_021853.1,Rhodothermota,0
NC_021853.1,Pseudomonadota,0
NC_021853.1,Bdellovibrionota,0
NC_021853.1,Deinococcota,0
NC_021853.1,Chlamydiota,0
NC_021853.1,Actinomycetota,0
NC_021853.1,Campylobacterota,0
NC_041859.1,Mycoplasmatota,0
NC_041859.1,Spirochaetota,0
NC_041859.1,Cyanobacteriota,0
NC_041859.1,Bacillota,0
NC_041859.1,Bacteroidota,1
NC_041859.1,Rhodothermota,0
NC_041859.1,Pseudomonadota,0
NC_041859.1,Bdellovibrionota,0
NC_041859.1,Deinococcota,0
NC_041859.1,Chlamydiota,0
NC_041859.1,Actinomycetota,0
NC_041859.1,Campylobacterota,0
NC_021325.1,Mycoplasmatota,0
NC_021325.1,Spirochaetota,0
NC_021325.1,Cyanobacteriota,0
NC_021325.1,Bacillota,1
NC_021325.1,Bacteroidota,0
NC_021325.1,Rhodothermota,0
NC_021325.1,Pseudomonadota,0
NC_021325.1,Bdellovibrionota,0
NC_021325.1,Deinococcota,0
NC_021325.1,Chlamydiota,0
NC_021325.1,Actinomycetota,0
NC_021325.1,Campylobacterota,0
NC_023572.1,Mycoplasmatota,0
NC_023572.1,Spirochaetota,0
NC_023572.1,Cyanobacteriota,0
NC_023572.1,Bacillota,0
NC_023572.1,Bacteroidota,0
NC_023572.1,Rhodothermota,0
NC_023572.1,Pseudomonadota,0
NC_023572.1,Bdellovibrionota,0
NC_023572.1,Deinococcota,0
NC_023572.1,Chlamydiota,0
NC_023572.1,Actinomycetota,1
NC_023572.1,Campylobacterota,0
NC_048041.1,Mycoplasmatota,0
NC_048041.1,Spirochaetota,0
NC_048041.1,Cyanobacteriota,0
NC_048041.1,Bacillota,0
NC_048041.1,Bacteroidota,0
NC_048041.1,Rhodothermota,0
NC_048041.1,Pseudomonadota,1
NC_048041.1,Bdellovibrionota,0
NC_048041.1,Deinococcota,0
NC_048041.1,Chlamydiota,0
NC_048041.1,Actinomycetota,0
NC_048041.1,Campylobacterota,0
NC_003387.1,Mycoplasmatota,0
NC_003387.1,Spirochaetota,0
NC_003387.1,Cyanobacteriota,0
NC_003387.1,Bacillota,0
NC_003387.1,Bacteroidota,0
NC_003387.1,Rhodothermota,0
NC_003387.1,Pseudomonadota,0
NC_003387.1,Bdellovibrionota,0
NC_003387.1,Deinococcota,0
NC_003387.1,Chlamydiota,0
NC_003387.1,Actinomycetota,1
NC_003387.1,Campylobacterota,0
NC_048073.1,Mycoplasmatota,0
NC_048073.1,Spirochaetota,0
NC_048073.1,Cyanobacteriota,0
NC_048073.1,Bacillota,0
NC_048073.1,Bacteroidota,0
NC_048073.1,Rhodothermota,0
NC_048073.1,Pseudomonadota,1
NC_048073.1,Bdellovibrionota,0
NC_048073.1,Deinococcota,0
NC_048073.1,Chlamydiota,0
NC_048073.1,Actinomycetota,0
NC_048073.1,Campylobacterota,0
NC_025418.1,Mycoplasmatota,0
NC_025418.1,Spirochaetota,0
NC_025418.1,Cyanobacteriota,0
NC_025418.1,Bacillota,0
NC_025418.1,Bacteroidota,0
NC_025418.1,Rhodothermota,0
NC_025418.1,Pseudomonadota,1
NC_025418.1,Bdellovibrionota,0
NC_025418.1,Deinococcota,0
NC_025418.1,Chlamydiota,0
NC_025418.1,Actinomycetota,0
NC_025418.1,Campylobacterota,0
NC_051650.1,Mycoplasmatota,0
NC_051650.1,Spirochaetota,0
NC_051650.1,Cyanobacteriota,0
NC_051650.1,Bacillota,0
NC_051650.1,Bacteroidota,0
NC_051650.1,Rhodothermota,0
NC_051650.1,Pseudomonadota,0
NC_051650.1,Bdellovibrionota,0
NC_051650.1,Deinococcota,0
NC_051650.1,Chlamydiota,0
NC_051650.1,Actinomycetota,1
NC_051650.1,Campylobacterota,0
NC_047849.1,Mycoplasmatota,0
NC_047849.1,Spirochaetota,0
NC_047849.1,Cyanobacteriota,0
NC_047849.1,Bacillota,0
NC_047849.1,Bacteroidota,0
NC_047849.1,Rhodothermota,0
NC_047849.1,Pseudomonadota,1
NC_047849.1,Bdellovibrionota,0
NC_047849.1,Deinococcota,0
NC_047849.1,Chlamydiota,0
NC_047849.1,Actinomycetota,0
NC_047849.1,Campylobacterota,0
NC_051694.1,Mycoplasmatota,0
NC_051694.1,Spirochaetota,0
NC_051694.1,Cyanobacteriota,0
NC_051694.1,Bacillota,0
NC_051694.1,Bacteroidota,0
NC_051694.1,Rhodothermota,0
NC_051694.1,Pseudomonadota,0
NC_051694.1,Bdellovibrionota,0
NC_051694.1,Deinococcota,0
NC_051694.1,Chlamydiota,0
NC_051694.1,Actinomycetota,1
NC_051694.1,Campylobacterota,0
NC_054809.1,Mycoplasmatota,0
NC_054809.1,Spirochaetota,0
NC_054809.1,Cyanobacteriota,0
NC_054809.1,Bacillota,0
NC_054809.1,Bacteroidota,0
NC_054809.1,Rhodothermota,0
NC_054809.1,Pseudomonadota,0
NC_054809.1,Bdellovibrionota,0
NC_054809.1,Deinococcota,0
NC_054809.1,Chlamydiota,0
NC_054809.1,Actinomycetota,1
NC_054809.1,Campylobacterota,0
NC_011645.1,Mycoplasmatota,0
NC_011645.1,Spirochaetota,0
NC_011645.1,Cyanobacteriota,0
NC_011645.1,Bacillota,1
NC_011645.1,Bacteroidota,0
NC_011645.1,Rhodothermota,0
NC_011645.1,Pseudomonadota,0
NC_011645.1,Bdellovibrionota,0
NC_011645.1,Deinococcota,0
NC_011645.1,Chlamydiota,0
NC_011645.1,Actinomycetota,0
NC_011645.1,Campylobacterota,0
NC_028834.1,Mycoplasmatota,0
NC_028834.1,Spirochaetota,0
NC_028834.1,Cyanobacteriota,0
NC_028834.1,Bacillota,0
NC_028834.1,Bacteroidota,0
NC_028834.1,Rhodothermota,0
NC_028834.1,Pseudomonadota,1
NC_028834.1,Bdellovibrionota,0
NC_028834.1,Deinococcota,0
NC_028834.1,Chlamydiota,0
NC_028834.1,Actinomycetota,0
NC_028834.1,Campylobacterota,0
NC_041975.1,Mycoplasmatota,0
NC_041975.1,Spirochaetota,0
NC_041975.1,Cyanobacteriota,0
NC_041975.1,Bacillota,0
NC_041975.1,Bacteroidota,0
NC_041975.1,Rhodothermota,0
NC_041975.1,Pseudomonadota,1
NC_041975.1,Bdellovibrionota,0
NC_041975.1,Deinococcota,0
NC_041975.1,Chlamydiota,0
NC_041975.1,Actinomycetota,0
NC_041975.1,Campylobacterota,0
NC_051680.1,Mycoplasmatota,0
NC_051680.1,Spirochaetota,0
NC_051680.1,Cyanobacteriota,0
NC_051680.1,Bacillota,0
NC_051680.1,Bacteroidota,0
NC_051680.1,Rhodothermota,0
NC_051680.1,Pseudomonadota,0
NC_051680.1,Bdellovibrionota,0
NC_051680.1,Deinococcota,0
NC_051680.1,Chlamydiota,0
NC_051680.1,Actinomycetota,1
NC_051680.1,Campylobacterota,0
NC_028937.1,Mycoplasmatota,0
NC_028937.1,Spirochaetota,0
NC_028937.1,Cyanobacteriota,0
NC_028937.1,Bacillota,0
NC_028937.1,Bacteroidota,0
NC_028937.1,Rhodothermota,0
NC_028937.1,Pseudomonadota,0
NC_028937.1,Bdellovibrionota,0
NC_028937.1,Deinococcota,0
NC_028937.1,Chlamydiota,0
NC_028937.1,Actinomycetota,1
NC_028937.1,Campylobacterota,0
NC_049356.1,Mycoplasmatota,0
NC_049356.1,Spirochaetota,0
NC_049356.1,Cyanobacteriota,0
NC_049356.1,Bacillota,1
NC_049356.1,Bacteroidota,0
NC_049356.1,Rhodothermota,0
NC_049356.1,Pseudomonadota,0
NC_049356.1,Bdellovibrionota,0
NC_049356.1,Deinococcota,0
NC_049356.1,Chlamydiota,0
NC_049356.1,Actinomycetota,0
NC_049356.1,Campylobacterota,0
NC_018283.1,Mycoplasmatota,0
NC_018283.1,Spirochaetota,0
NC_018283.1,Cyanobacteriota,0
NC_018283.1,Bacillota,0
NC_018283.1,Bacteroidota,0
NC_018283.1,Rhodothermota,0
NC_018283.1,Pseudomonadota,1
NC_018283.1,Bdellovibrionota,0
NC_018283.1,Deinococcota,0
NC_018283.1,Chlamydiota,0
NC_018283.1,Actinomycetota,0
NC_018283.1,Campylobacterota,0
NC_052979.1,Mycoplasmatota,0
NC_052979.1,Spirochaetota,0
NC_052979.1,Cyanobacteriota,0
NC_052979.1,Bacillota,0
NC_052979.1,Bacteroidota,0
NC_052979.1,Rhodothermota,0
NC_052979.1,Pseudomonadota,1
NC_052979.1,Bdellovibrionota,0
NC_052979.1,Deinococcota,0
NC_052979.1,Chlamydiota,0
NC_052979.1,Actinomycetota,0
NC_052979.1,Campylobacterota,0
NC_055755.1,Mycoplasmatota,0
NC_055755.1,Spirochaetota,0
NC_055755.1,Cyanobacteriota,0
NC_055755.1,Bacillota,0
NC_055755.1,Bacteroidota,0
NC_055755.1,Rhodothermota,0
NC_055755.1,Pseudomonadota,0
NC_055755.1,Bdellovibrionota,0
NC_055755.1,Deinococcota,0
NC_055755.1,Chlamydiota,0
NC_055755.1,Actinomycetota,1
NC_055755.1,Campylobacterota,0
NC_049829.1,Mycoplasmatota,0
NC_049829.1,Spirochaetota,0
NC_049829.1,Cyanobacteriota,0
NC_049829.1,Bacillota,0
NC_049829.1,Bacteroidota,0
NC_049829.1,Rhodothermota,0
NC_049829.1,Pseudomonadota,1
NC_049829.1,Bdellovibrionota,0
NC_049829.1,Deinococcota,0
NC_049829.1,Chlamydiota,0
NC_049829.1,Actinomycetota,0
NC_049829.1,Campylobacterota,0
NC_022085.1,Mycoplasmatota,0
NC_022085.1,Spirochaetota,0
NC_022085.1,Cyanobacteriota,0
NC_022085.1,Bacillota,0
NC_022085.1,Bacteroidota,0
NC_022085.1,Rhodothermota,0
NC_022085.1,Pseudomonadota,0
NC_022085.1,Bdellovibrionota,0
NC_022085.1,Deinococcota,0
NC_022085.1,Chlamydiota,0
NC_022085.1,Actinomycetota,1
NC_022085.1,Campylobacterota,0
NC_031065.1,Mycoplasmatota,0
NC_031065.1,Spirochaetota,0
NC_031065.1,Cyanobacteriota,0
NC_031065.1,Bacillota,0
NC_031065.1,Bacteroidota,0
NC_031065.1,Rhodothermota,0
NC_031065.1,Pseudomonadota,1
NC_031065.1,Bdellovibrionota,0
NC_031065.1,Deinococcota,0
NC_031065.1,Chlamydiota,0
NC_031065.1,Actinomycetota,0
NC_031065.1,Campylobacterota,0
NC_009526.1,Mycoplasmatota,0
NC_009526.1,Spirochaetota,0
NC_009526.1,Cyanobacteriota,0
NC_009526.1,Bacillota,1
NC_009526.1,Bacteroidota,0
NC_009526.1,Rhodothermota,0
NC_009526.1,Pseudomonadota,0
NC_009526.1,Bdellovibrionota,0
NC_009526.1,Deinococcota,0
NC_009526.1,Chlamydiota,0
NC_009526.1,Actinomycetota,0
NC_009526.1,Campylobacterota,0
NC_054898.1,Mycoplasmatota,0
NC_054898.1,Spirochaetota,0
NC_054898.1,Cyanobacteriota,0
NC_054898.1,Bacillota,0
NC_054898.1,Bacteroidota,0
NC_054898.1,Rhodothermota,0
NC_054898.1,Pseudomonadota,1
NC_054898.1,Bdellovibrionota,0
NC_054898.1,Deinococcota,0
NC_054898.1,Chlamydiota,0
NC_054898.1,Actinomycetota,0
NC_054898.1,Campylobacterota,0
NC_041972.1,Mycoplasmatota,0
NC_041972.1,Spirochaetota,0
NC_041972.1,Cyanobacteriota,0
NC_041972.1,Bacillota,0
NC_041972.1,Bacteroidota,0
NC_041972.1,Rhodothermota,0
NC_041972.1,Pseudomonadota,1
NC_041972.1,Bdellovibrionota,0
NC_041972.1,Deinococcota,0
NC_041972.1,Chlamydiota,0
NC_041972.1,Actinomycetota,0
NC_041972.1,Campylobacterota,0
NC_010429.1,Mycoplasmatota,0
NC_010429.1,Spirochaetota,0
NC_010429.1,Cyanobacteriota,0
NC_010429.1,Bacillota,0
NC_010429.1,Bacteroidota,0
NC_010429.1,Rhodothermota,0
NC_010429.1,Pseudomonadota,1
NC_010429.1,Bdellovibrionota,0
NC_010429.1,Deinococcota,0
NC_010429.1,Chlamydiota,0
