phage,ord,scoreord
NC_051722.1,Bacteroidales,0
NC_051722.1,Pasteurellales,0
NC_051722.1,Bifidobacteriales,0
NC_051722.1,Candidatus Pelagibacterales,0
NC_051722.1,Caulobacterales,0
NC_051722.1,Alteromonadales,0
NC_051722.1,Bacillales,0
NC_051722.1,Oscillatoriales,0
NC_051722.1,Micrococcales,0
NC_051722.1,Rhodothermales,0
NC_051722.1,Rhodobacterales,0
NC_051722.1,Vibrionales,0
NC_051722.1,Thermales,0
NC_051722.1,Moraxellales,0
NC_051722.1,Burkholderiales,0
NC_051722.1,Lactobacillales,0
NC_051722.1,Flavobacteriales,0
NC_048689.1,Mycobacteriales,0
NC_048689.1,Thermoanaerobacterales,0
NC_048689.1,Enterobacterales,0
NC_048689.1,Mycoplasmatales,0
NC_048689.1,Campylobacterales,0
NC_048689.1,Sphingomonadales,0
NC_048689.1,Entomoplasmatales,0
NC_048689.1,Kitasatosporales,0
NC_048689.1,Hyphomicrobiales,0
NC_048689.1,Synechococcales,0
NC_048689.1,Leptospirales,0
NC_048689.1,Bdellovibrionales,0
NC_048689.1,Pseudomonadales,0
NC_048689.1,Nostocales,0
NC_048689.1,Chlamydiales,0
NC_048689.1,Actinomycetales,0
NC_048689.1,Propionibacteriales,0
NC_048689.1,Aeromonadales,0
NC_048689.1,Eubacteriales,0
NC_048689.1,Xanthomonadales,0
NC_048689.1,Bacteroidales,0
NC_048689.1,Pasteurellales,0
NC_048689.1,Bifidobacteriales,0
NC_048689.1,Candidatus Pelagibacterales,0
NC_048689.1,Caulobacterales,0
NC_048689.1,Alteromonadales,0
NC_048689.1,Bacillales,1
NC_048689.1,Oscillatoriales,0
NC_048689.1,Micrococcales,0
NC_048689.1,Rhodothermales,0
NC_048689.1,Rhodobacterales,0
NC_048689.1,Vibrionales,0
NC_048689.1,Thermales,0
NC_048689.1,Moraxellales,0
NC_048689.1,Burkholderiales,0
NC_048689.1,Lactobacillales,0
NC_048689.1,Flavobacteriales,0
NC_011270.1,Mycobacteriales,1
NC_011270.1,Thermoanaerobacterales,0
NC_011270.1,Enterobacterales,0
NC_011270.1,Mycoplasmatales,0
NC_011270.1,Campylobacterales,0
NC_011270.1,Sphingomonadales,0
NC_011270.1,Entomoplasmatales,0
NC_011270.1,Kitasatosporales,0
NC_011270.1,Hyphomicrobiales,0
NC_011270.1,Synechococcales,0
NC_011270.1,Leptospirales,0
NC_011270.1,Bdellovibrionales,0
NC_011270.1,Pseudomonadales,0
NC_011270.1,Nostocales,0
NC_011270.1,Chlamydiales,0
NC_011270.1,Actinomycetales,0
NC_011270.1,Propionibacteriales,0
NC_011270.1,Aeromonadales,0
NC_011270.1,Eubacteriales,0
NC_011270.1,Xanthomonadales,0
NC_011270.1,Bacteroidales,0
NC_011270.1,Pasteurellales,0
NC_011270.1,Bifidobacteriales,0
NC_011270.1,Candidatus Pelagibacterales,0
NC_011270.1,Caulobacterales,0
NC_011270.1,Alteromonadales,0
NC_011270.1,Bacillales,0
NC_011270.1,Oscillatoriales,0
NC_011270.1,Micrococcales,0
NC_011270.1,Rhodothermales,0
NC_011270.1,Rhodobacterales,0
NC_011270.1,Vibrionales,0
NC_011270.1,Thermales,0
NC_011270.1,Moraxellales,0
NC_011270.1,Burkholderiales,0
NC_011270.1,Lactobacillales,0
NC_011270.1,Flavobacteriales,0
NC_042135.1,Mycobacteriales,0
NC_042135.1,Thermoanaerobacterales,0
NC_042135.1,Enterobacterales,0
NC_042135.1,Mycoplasmatales,0
NC_042135.1,Campylobacterales,0
NC_042135.1,Sphingomonadales,0
NC_042135.1,Entomoplasmatales,0
NC_042135.1,Kitasatosporales,0
NC_042135.1,Hyphomicrobiales,0
NC_042135.1,Synechococcales,0
NC_042135.1,Leptospirales,0
NC_042135.1,Bdellovibrionales,0
NC_042135.1,Pseudomonadales,1
NC_042135.1,Nostocales,0
NC_042135.1,Chlamydiales,0
NC_042135.1,Actinomycetales,0
NC_042135.1,Propionibacteriales,0
NC_042135.1,Aeromonadales,0
NC_042135.1,Eubacteriales,0
NC_042135.1,Xanthomonadales,0
NC_042135.1,Bacteroidales,0
NC_042135.1,Pasteurellales,0
NC_042135.1,Bifidobacteriales,0
NC_042135.1,Candidatus Pelagibacterales,0
NC_042135.1,Caulobacterales,0
NC_042135.1,Alteromonadales,0
NC_042135.1,Bacillales,0
NC_042135.1,Oscillatoriales,0
NC_042135.1,Micrococcales,0
NC_042135.1,Rhodothermales,0
NC_042135.1,Rhodobacterales,0
NC_042135.1,Vibrionales,0
NC_042135.1,Thermales,0
NC_042135.1,Moraxellales,0
NC_042135.1,Burkholderiales,0
NC_042135.1,Lactobacillales,0
NC_042135.1,Flavobacteriales,0
NC_050148.1,Mycobacteriales,0
NC_050148.1,Thermoanaerobacterales,0
NC_050148.1,Enterobacterales,0
NC_050148.1,Mycoplasmatales,0
NC_050148.1,Campylobacterales,0
NC_050148.1,Sphingomonadales,0
NC_050148.1,Entomoplasmatales,0
NC_050148.1,Kitasatosporales,0
NC_050148.1,Hyphomicrobiales,0
NC_050148.1,Synechococcales,0
NC_050148.1,Leptospirales,0
NC_050148.1,Bdellovibrionales,0
NC_050148.1,Pseudomonadales,1
NC_050148.1,Nostocales,0
NC_050148.1,Chlamydiales,0
NC_050148.1,Actinomycetales,0
NC_050148.1,Propionibacteriales,0
NC_050148.1,Aeromonadales,0
NC_050148.1,Eubacteriales,0
NC_050148.1,Xanthomonadales,0
NC_050148.1,Bacteroidales,0
NC_050148.1,Pasteurellales,0
NC_050148.1,Bifidobacteriales,0
NC_050148.1,Candidatus Pelagibacterales,0
NC_050148.1,Caulobacterales,0
NC_050148.1,Alteromonadales,0
NC_050148.1,Bacillales,0
NC_050148.1,Oscillatoriales,0
NC_050148.1,Micrococcales,0
NC_050148.1,Rhodothermales,0
NC_050148.1,Rhodobacterales,0
NC_050148.1,Vibrionales,0
NC_050148.1,Thermales,0
NC_050148.1,Moraxellales,0
NC_050148.1,Burkholderiales,0
NC_050148.1,Lactobacillales,0
NC_050148.1,Flavobacteriales,0
NC_018838.1,Mycobacteriales,0
NC_018838.1,Thermoanaerobacterales,0
NC_018838.1,Enterobacterales,0
NC_018838.1,Mycoplasmatales,0
NC_018838.1,Campylobacterales,0
NC_018838.1,Sphingomonadales,0
NC_018838.1,Entomoplasmatales,0
NC_018838.1,Kitasatosporales,0
NC_018838.1,Hyphomicrobiales,0
NC_018838.1,Synechococcales,0
NC_018838.1,Leptospirales,0
NC_018838.1,Bdellovibrionales,0
NC_018838.1,Pseudomonadales,0
NC_018838.1,Nostocales,0
NC_018838.1,Chlamydiales,0
NC_018838.1,Actinomycetales,0
NC_018838.1,Propionibacteriales,1
NC_018838.1,Aeromonadales,0
NC_018838.1,Eubacteriales,0
NC_018838.1,Xanthomonadales,0
NC_018838.1,Bacteroidales,0
NC_018838.1,Pasteurellales,0
NC_018838.1,Bifidobacteriales,0
NC_018838.1,Candidatus Pelagibacterales,0
NC_018838.1,Caulobacterales,0
NC_018838.1,Alteromonadales,0
NC_018838.1,Bacillales,0
NC_018838.1,Oscillatoriales,0
NC_018838.1,Micrococcales,0
NC_018838.1,Rhodothermales,0
NC_018838.1,Rhodobacterales,0
NC_018838.1,Vibrionales,0
NC_018838.1,Thermales,0
NC_018838.1,Moraxellales,0
NC_018838.1,Burkholderiales,0
NC_018838.1,Lactobacillales,0
NC_018838.1,Flavobacteriales,0
NC_025441.1,Mycobacteriales,0
NC_025441.1,Thermoanaerobacterales,0
NC_025441.1,Enterobacterales,1
NC_025441.1,Mycoplasmatales,0
NC_025441.1,Campylobacterales,0
NC_025441.1,Sphingomonadales,0
NC_025441.1,Entomoplasmatales,0
NC_025441.1,Kitasatosporales,0
NC_025441.1,Hyphomicrobiales,0
NC_025441.1,Synechococcales,0
NC_025441.1,Leptospirales,0
NC_025441.1,Bdellovibrionales,0
NC_025441.1,Pseudomonadales,0
NC_025441.1,Nostocales,0
NC_025441.1,Chlamydiales,0
NC_025441.1,Actinomycetales,0
NC_025441.1,Propionibacteriales,0
NC_025441.1,Aeromonadales,0
NC_025441.1,Eubacteriales,0
NC_025441.1,Xanthomonadales,0
NC_025441.1,Bacteroidales,0
NC_025441.1,Pasteurellales,0
NC_025441.1,Bifidobacteriales,0
NC_025441.1,Candidatus Pelagibacterales,0
NC_025441.1,Caulobacterales,0
NC_025441.1,Alteromonadales,0
NC_025441.1,Bacillales,0
NC_025441.1,Oscillatoriales,0
NC_025441.1,Micrococcales,0
NC_025441.1,Rhodothermales,0
NC_025441.1,Rhodobacterales,0
NC_025441.1,Vibrionales,0
NC_025441.1,Thermales,0
NC_025441.1,Moraxellales,0
NC_025441.1,Burkholderiales,0
NC_025441.1,Lactobacillales,0
NC_025441.1,Flavobacteriales,0
NC_042074.1,Mycobacteriales,0
NC_042074.1,Thermoanaerobacterales,0
NC_042074.1,Enterobacterales,0
NC_042074.1,Mycoplasmatales,0
NC_042074.1,Campylobacterales,0
NC_042074.1,Sphingomonadales,0
NC_042074.1,Entomoplasmatales,0
NC_042074.1,Kitasatosporales,0
NC_042074.1,Hyphomicrobiales,0
NC_042074.1,Synechococcales,0
NC_042074.1,Leptospirales,0
NC_042074.1,Bdellovibrionales,0
NC_042074.1,Pseudomonadales,0
NC_042074.1,Nostocales,0
NC_042074.1,Chlamydiales,0
NC_042074.1,Actinomycetales,0
NC_042074.1,Propionibacteriales,0
NC_042074.1,Aeromonadales,0
NC_042074.1,Eubacteriales,0
NC_042074.1,Xanthomonadales,0
NC_042074.1,Bacteroidales,0
NC_042074.1,Pasteurellales,0
NC_042074.1,Bifidobacteriales,0
NC_042074.1,Candidatus Pelagibacterales,0
NC_042074.1,Caulobacterales,0
NC_042074.1,Alteromonadales,0
NC_042074.1,Bacillales,0
NC_042074.1,Oscillatoriales,0
NC_042074.1,Micrococcales,0
NC_042074.1,Rhodothermales,0
NC_042074.1,Rhodobacterales,0
NC_042074.1,Vibrionales,1
NC_042074.1,Thermales,0
NC_042074.1,Moraxellales,0
NC_042074.1,Burkholderiales,0
NC_042074.1,Lactobacillales,0
NC_042074.1,Flavobacteriales,0
NC_019501.1,Mycobacteriales,0
NC_019501.1,Thermoanaerobacterales,0
NC_019501.1,Enterobacterales,1
NC_019501.1,Mycoplasmatales,0
NC_019501.1,Campylobacterales,0
NC_019501.1,Sphingomonadales,0
NC_019501.1,Entomoplasmatales,0
NC_019501.1,Kitasatosporales,0
NC_019501.1,Hyphomicrobiales,0
NC_019501.1,Synechococcales,0
NC_019501.1,Leptospirales,0
NC_019501.1,Bdellovibrionales,0
NC_019501.1,Pseudomonadales,0
NC_019501.1,Nostocales,0
NC_019501.1,Chlamydiales,0
NC_019501.1,Actinomycetales,0
NC_019501.1,Propionibacteriales,0
NC_019501.1,Aeromonadales,0
NC_019501.1,Eubacteriales,0
NC_019501.1,Xanthomonadales,0
NC_019501.1,Bacteroidales,0
NC_019501.1,Pasteurellales,0
NC_019501.1,Bifidobacteriales,0
NC_019501.1,Candidatus Pelagibacterales,0
NC_019501.1,Caulobacterales,0
NC_019501.1,Alteromonadales,0
NC_019501.1,Bacillales,0
NC_019501.1,Oscillatoriales,0
NC_019501.1,Micrococcales,0
NC_019501.1,Rhodothermales,0
NC_019501.1,Rhodobacterales,0
NC_019501.1,Vibrionales,0
NC_019501.1,Thermales,0
NC_019501.1,Moraxellales,0
NC_019501.1,Burkholderiales,0
NC_019501.1,Lactobacillales,0
NC_019501.1,Flavobacteriales,0
NC_031277.1,Mycobacteriales,1
NC_031277.1,Thermoanaerobacterales,0
NC_031277.1,Enterobacterales,0
NC_031277.1,Mycoplasmatales,0
NC_031277.1,Campylobacterales,0
NC_031277.1,Sphingomonadales,0
NC_031277.1,Entomoplasmatales,0
NC_031277.1,Kitasatosporales,0
NC_031277.1,Hyphomicrobiales,0
NC_031277.1,Synechococcales,0
NC_031277.1,Leptospirales,0
NC_031277.1,Bdellovibrionales,0
NC_031277.1,Pseudomonadales,0
NC_031277.1,Nostocales,0
NC_031277.1,Chlamydiales,0
NC_031277.1,Actinomycetales,0
NC_031277.1,Propionibacteriales,0
NC_031277.1,Aeromonadales,0
NC_031277.1,Eubacteriales,0
NC_031277.1,Xanthomonadales,0
NC_031277.1,Bacteroidales,0
NC_031277.1,Pasteurellales,0
NC_031277.1,Bifidobacteriales,0
NC_031277.1,Candidatus Pelagibacterales,0
NC_031277.1,Caulobacterales,0
NC_031277.1,Alteromonadales,0
NC_031277.1,Bacillales,0
NC_031277.1,Oscillatoriales,0
NC_031277.1,Micrococcales,0
NC_031277.1,Rhodothermales,0
NC_031277.1,Rhodobacterales,0
NC_031277.1,Vibrionales,0
NC_031277.1,Thermales,0
NC_031277.1,Moraxellales,0
NC_031277.1,Burkholderiales,0
NC_031277.1,Lactobacillales,0
NC_031277.1,Flavobacteriales,0
NC_003324.1,Mycobacteriales,0
NC_003324.1,Thermoanaerobacterales,0
NC_003324.1,Enterobacterales,0
NC_003324.1,Mycoplasmatales,0
NC_003324.1,Campylobacterales,0
NC_003324.1,Sphingomonadales,0
NC_003324.1,Entomoplasmatales,0
NC_003324.1,Kitasatosporales,0
NC_003324.1,Hyphomicrobiales,1
NC_003324.1,Synechococcales,0
NC_003324.1,Leptospirales,0
NC_003324.1,Bdellovibrionales,0
NC_003324.1,Pseudomonadales,0
NC_003324.1,Nostocales,0
NC_003324.1,Chlamydiales,0
NC_003324.1,Actinomycetales,0
NC_003324.1,Propionibacteriales,0
NC_003324.1,Aeromonadales,0
NC_003324.1,Eubacteriales,0
NC_003324.1,Xanthomonadales,0
NC_003324.1,Bacteroidales,0
NC_003324.1,Pasteurellales,0
NC_003324.1,Bifidobacteriales,0
NC_003324.1,Candidatus Pelagibacterales,0
NC_003324.1,Caulobacterales,0
NC_003324.1,Alteromonadales,0
NC_003324.1,Bacillales,0
NC_003324.1,Oscillatoriales,0
NC_003324.1,Micrococcales,0
NC_003324.1,Rhodothermales,0
NC_003324.1,Rhodobacterales,0
NC_003324.1,Vibrionales,0
NC_003324.1,Thermales,0
NC_003324.1,Moraxellales,0
NC_003324.1,Burkholderiales,0
NC_003324.1,Lactobacillales,0
NC_003324.1,Flavobacteriales,0
NC_053234.1,Mycobacteriales,1
NC_053234.1,Thermoanaerobacterales,0
NC_053234.1,Enterobacterales,0
NC_053234.1,Mycoplasmatales,0
NC_053234.1,Campylobacterales,0
NC_053234.1,Sphingomonadales,0
NC_053234.1,Entomoplasmatales,0
NC_053234.1,Kitasatosporales,0
NC_053234.1,Hyphomicrobiales,0
NC_053234.1,Synechococcales,0
NC_053234.1,Leptospirales,0
NC_053234.1,Bdellovibrionales,0
NC_053234.1,Pseudomonadales,0
NC_053234.1,Nostocales,0
NC_053234.1,Chlamydiales,0
NC_053234.1,Actinomycetales,0
NC_053234.1,Propionibacteriales,0
NC_053234.1,Aeromonadales,0
NC_053234.1,Eubacteriales,0
NC_053234.1,Xanthomonadales,0
NC_053234.1,Bacteroidales,0
NC_053234.1,Pasteurellales,0
NC_053234.1,Bifidobacteriales,0
NC_053234.1,Candidatus Pelagibacterales,0
NC_053234.1,Caulobacterales,0
NC_053234.1,Alteromonadales,0
NC_053234.1,Bacillales,0
NC_053234.1,Oscillatoriales,0
NC_053234.1,Micrococcales,0
NC_053234.1,Rhodothermales,0
NC_053234.1,Rhodobacterales,0
NC_053234.1,Vibrionales,0
NC_053234.1,Thermales,0
NC_053234.1,Moraxellales,0
NC_053234.1,Burkholderiales,0
NC_053234.1,Lactobacillales,0
NC_053234.1,Flavobacteriales,0
NC_047856.1,Mycobacteriales,0
NC_047856.1,Thermoanaerobacterales,0
NC_047856.1,Enterobacterales,1
NC_047856.1,Mycoplasmatales,0
NC_047856.1,Campylobacterales,0
NC_047856.1,Sphingomonadales,0
NC_047856.1,Entomoplasmatales,0
NC_047856.1,Kitasatosporales,0
NC_047856.1,Hyphomicrobiales,0
NC_047856.1,Synechococcales,0
NC_047856.1,Leptospirales,0
NC_047856.1,Bdellovibrionales,0
NC_047856.1,Pseudomonadales,0
NC_047856.1,Nostocales,0
NC_047856.1,Chlamydiales,0
NC_047856.1,Actinomycetales,0
NC_047856.1,Propionibacteriales,0
NC_047856.1,Aeromonadales,0
NC_047856.1,Eubacteriales,0
NC_047856.1,Xanthomonadales,0
NC_047856.1,Bacteroidales,0
NC_047856.1,Pasteurellales,0
NC_047856.1,Bifidobacteriales,0
NC_047856.1,Candidatus Pelagibacterales,0
NC_047856.1,Caulobacterales,0
NC_047856.1,Alteromonadales,0
NC_047856.1,Bacillales,0
NC_047856.1,Oscillatoriales,0
NC_047856.1,Micrococcales,0
NC_047856.1,Rhodothermales,0
NC_047856.1,Rhodobacterales,0
NC_047856.1,Vibrionales,0
NC_047856.1,Thermales,0
NC_047856.1,Moraxellales,0
NC_047856.1,Burkholderiales,0
NC_047856.1,Lactobacillales,0
NC_047856.1,Flavobacteriales,0
NC_023501.1,Mycobacteriales,0
NC_023501.1,Thermoanaerobacterales,0
NC_023501.1,Enterobacterales,0
NC_023501.1,Mycoplasmatales,0
NC_023501.1,Campylobacterales,0
NC_023501.1,Sphingomonadales,0
NC_023501.1,Entomoplasmatales,0
NC_023501.1,Kitasatosporales,0
NC_023501.1,Hyphomicrobiales,0
NC_023501.1,Synechococcales,0
NC_023501.1,Leptospirales,0
NC_023501.1,Bdellovibrionales,0
NC_023501.1,Pseudomonadales,0
NC_023501.1,Nostocales,0
NC_023501.1,Chlamydiales,0
NC_023501.1,Actinomycetales,0
NC_023501.1,Propionibacteriales,0
NC_023501.1,Aeromonadales,0
NC_023501.1,Eubacteriales,0
NC_023501.1,Xanthomonadales,0
NC_023501.1,Bacteroidales,0
NC_023501.1,Pasteurellales,0
NC_023501.1,Bifidobacteriales,0
NC_023501.1,Candidatus Pelagibacterales,0
NC_023501.1,Caulobacterales,0
NC_023501.1,Alteromonadales,0
NC_023501.1,Bacillales,1
NC_023501.1,Oscillatoriales,0
NC_023501.1,Micrococcales,0
NC_023501.1,Rhodothermales,0
NC_023501.1,Rhodobacterales,0
NC_023501.1,Vibrionales,0
NC_023501.1,Thermales,0
NC_023501.1,Moraxellales,0
NC_023501.1,Burkholderiales,0
NC_023501.1,Lactobacillales,0
NC_023501.1,Flavobacteriales,0
NC_049927.1,Mycobacteriales,0
NC_049927.1,Thermoanaerobacterales,0
NC_049927.1,Enterobacterales,0
NC_049927.1,Mycoplasmatales,0
NC_049927.1,Campylobacterales,0
NC_049927.1,Sphingomonadales,0
NC_049927.1,Entomoplasmatales,0
NC_049927.1,Kitasatosporales,0
NC_049927.1,Hyphomicrobiales,0
NC_049927.1,Synechococcales,0
NC_049927.1,Leptospirales,0
NC_049927.1,Bdellovibrionales,0
NC_049927.1,Pseudomonadales,0
NC_049927.1,Nostocales,0
NC_049927.1,Chlamydiales,0
NC_049927.1,Actinomycetales,0
NC_049927.1,Propionibacteriales,0
NC_049927.1,Aeromonadales,0
NC_049927.1,Eubacteriales,0
NC_049927.1,Xanthomonadales,0
NC_049927.1,Bacteroidales,0
NC_049927.1,Pasteurellales,0
NC_049927.1,Bifidobacteriales,0
NC_049927.1,Candidatus Pelagibacterales,0
NC_049927.1,Caulobacterales,0
NC_049927.1,Alteromonadales,0
NC_049927.1,Bacillales,0
NC_049927.1,Oscillatoriales,0
NC_049927.1,Micrococcales,1
NC_049927.1,Rhodothermales,0
NC_049927.1,Rhodobacterales,0
NC_049927.1,Vibrionales,0
NC_049927.1,Thermales,0
NC_049927.1,Moraxellales,0
NC_049927.1,Burkholderiales,0
NC_049927.1,Lactobacillales,0
NC_049927.1,Flavobacteriales,0
NC_055802.1,Mycobacteriales,0
NC_055802.1,Thermoanaerobacterales,0
NC_055802.1,Enterobacterales,0
NC_055802.1,Mycoplasmatales,0
NC_055802.1,Campylobacterales,0
NC_055802.1,Sphingomonadales,0
NC_055802.1,Entomoplasmatales,0
NC_055802.1,Kitasatosporales,0
NC_055802.1,Hyphomicrobiales,0
NC_055802.1,Synechococcales,0
NC_055802.1,Leptospirales,0
NC_055802.1,Bdellovibrionales,0
NC_055802.1,Pseudomonadales,0
NC_055802.1,Nostocales,0
NC_055802.1,Chlamydiales,0
NC_055802.1,Actinomycetales,0
NC_055802.1,Propionibacteriales,0
NC_055802.1,Aeromonadales,0
NC_055802.1,Eubacteriales,0
NC_055802.1,Xanthomonadales,0
NC_055802.1,Bacteroidales,0
NC_055802.1,Pasteurellales,0
NC_055802.1,Bifidobacteriales,0
NC_055802.1,Candidatus Pelagibacterales,0
NC_055802.1,Caulobacterales,0
NC_055802.1,Alteromonadales,0
NC_055802.1,Bacillales,1
NC_055802.1,Oscillatoriales,0
NC_055802.1,Micrococcales,0
NC_055802.1,Rhodothermales,0
NC_055802.1,Rhodobacterales,0
NC_055802.1,Vibrionales,0
NC_055802.1,Thermales,0
NC_055802.1,Moraxellales,0
NC_055802.1,Burkholderiales,0
NC_055802.1,Lactobacillales,0
NC_055802.1,Flavobacteriales,0
NC_028852.1,Mycobacteriales,1
NC_028852.1,Thermoanaerobacterales,0
NC_028852.1,Enterobacterales,0
NC_028852.1,Mycoplasmatales,0
NC_028852.1,Campylobacterales,0
NC_028852.1,Sphingomonadales,0
NC_028852.1,Entomoplasmatales,0
NC_028852.1,Kitasatosporales,0
NC_028852.1,Hyphomicrobiales,0
NC_028852.1,Synechococcales,0
NC_028852.1,Leptospirales,0
NC_028852.1,Bdellovibrionales,0
NC_028852.1,Pseudomonadales,0
NC_028852.1,Nostocales,0
NC_028852.1,Chlamydiales,0
NC_028852.1,Actinomycetales,0
NC_028852.1,Propionibacteriales,0
NC_028852.1,Aeromonadales,0
NC_028852.1,Eubacteriales,0
NC_028852.1,Xanthomonadales,0
NC_028852.1,Bacteroidales,0
NC_028852.1,Pasteurellales,0
NC_028852.1,Bifidobacteriales,0
NC_028852.1,Candidatus Pelagibacterales,0
NC_028852.1,Caulobacterales,0
NC_028852.1,Alteromonadales,0
NC_028852.1,Bacillales,0
NC_028852.1,Oscillatoriales,0
NC_028852.1,Micrococcales,0
NC_028852.1,Rhodothermales,0
NC_028852.1,Rhodobacterales,0
NC_028852.1,Vibrionales,0
NC_028852.1,Thermales,0
NC_028852.1,Moraxellales,0
NC_028852.1,Burkholderiales,0
NC_028852.1,Lactobacillales,0
NC_028852.1,Flavobacteriales,0
NC_005857.1,Mycobacteriales,0
NC_005857.1,Thermoanaerobacterales,0
NC_005857.1,Enterobacterales,1
NC_005857.1,Mycoplasmatales,0
NC_005857.1,Campylobacterales,0
NC_005857.1,Sphingomonadales,0
NC_005857.1,Entomoplasmatales,0
NC_005857.1,Kitasatosporales,0
NC_005857.1,Hyphomicrobiales,0
NC_005857.1,Synechococcales,0
NC_005857.1,Leptospirales,0
NC_005857.1,Bdellovibrionales,0
NC_005857.1,Pseudomonadales,0
NC_005857.1,Nostocales,0
NC_005857.1,Chlamydiales,0
NC_005857.1,Actinomycetales,0
NC_005857.1,Propionibacteriales,0
NC_005857.1,Aeromonadales,0
NC_005857.1,Eubacteriales,0
NC_005857.1,Xanthomonadales,0
NC_005857.1,Bacteroidales,0
NC_005857.1,Pasteurellales,0
NC_005857.1,Bifidobacteriales,0
NC_005857.1,Candidatus Pelagibacterales,0
NC_005857.1,Caulobacterales,0
NC_005857.1,Alteromonadales,0
NC_005857.1,Bacillales,0
NC_005857.1,Oscillatoriales,0
NC_005857.1,Micrococcales,0
NC_005857.1,Rhodothermales,0
NC_005857.1,Rhodobacterales,0
NC_005857.1,Vibrionales,0
NC_005857.1,Thermales,0
NC_005857.1,Moraxellales,0
NC_005857.1,Burkholderiales,0
NC_005857.1,Lactobacillales,0
NC_005857.1,Flavobacteriales,0
NC_048073.1,Mycobacteriales,0
NC_048073.1,Thermoanaerobacterales,0
NC_048073.1,Enterobacterales,1
NC_048073.1,Mycoplasmatales,0
NC_048073.1,Campylobacterales,0
NC_048073.1,Sphingomonadales,0
NC_048073.1,Entomoplasmatales,0
NC_048073.1,Kitasatosporales,0
NC_048073.1,Hyphomicrobiales,0
NC_048073.1,Synechococcales,0
NC_048073.1,Leptospirales,0
NC_048073.1,Bdellovibrionales,0
NC_048073.1,Pseudomonadales,0
NC_048073.1,Nostocales,0
NC_048073.1,Chlamydiales,0
NC_048073.1,Actinomycetales,0
NC_048073.1,Propionibacteriales,0
NC_048073.1,Aeromonadales,0
NC_048073.1,Eubacteriales,0
NC_048073.1,Xanthomonadales,0
NC_048073.1,Bacteroidales,0
NC_048073.1,Pasteurellales,0
NC_048073.1,Bifidobacteriales,0
NC_048073.1,Candidatus Pelagibacterales,0
NC_048073.1,Caulobacterales,0
NC_048073.1,Alteromonadales,0
NC_048073.1,Bacillales,0
NC_048073.1,Oscillatoriales,0
NC_048073.1,Micrococcales,0
NC_048073.1,Rhodothermales,0
NC_048073.1,Rhodobacterales,0
NC_048073.1,Vibrionales,0
NC_048073.1,Thermales,0
NC_048073.1,Moraxellales,0
NC_048073.1,Burkholderiales,0
NC_048073.1,Lactobacillales,0
NC_048073.1,Flavobacteriales,0
NC_007824.1,Mycobacteriales,0
NC_007824.1,Thermoanaerobacterales,0
NC_007824.1,Enterobacterales,1
NC_007824.1,Mycoplasmatales,0
NC_007824.1,Campylobacterales,0
NC_007824.1,Sphingomonadales,0
NC_007824.1,Entomoplasmatales,0
NC_007824.1,Kitasatosporales,0
NC_007824.1,Hyphomicrobiales,0
NC_007824.1,Synechococcales,0
NC_007824.1,Leptospirales,0
NC_007824.1,Bdellovibrionales,0
NC_007824.1,Pseudomonadales,0
NC_007824.1,Nostocales,0
NC_007824.1,Chlamydiales,0
NC_007824.1,Actinomycetales,0
